,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
10720,WN,4547,AUS,3673,FLL,3533,,0,73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(30.194499969482425, -97.6698989868164)","(26.072599, -80.152702)",1778.371258,"2,227,083",
10721,WN,4547,AUS,3673,HOU,3566,,0,73W 735 73C,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,William P Hobby Airport,Houston,29.64539909,-95.27890015,46,"(30.194499969482425, -97.6698989868164)","(29.64539909, -95.27890015)",238.76646580000002,"2,227,083","7,066,141"
10722,WN,4547,AUS,3673,HRL,3560,,0,735 73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Valley International Airport,Harlingen,26.22850037,-97.65440369,36,"(30.194499969482425, -97.6698989868164)","(26.228500366210934, -97.65440368652344)",439.5270739,"2,227,083",
10723,WN,4547,AUS,3673,LAS,3877,,0,733 73H 73W 73C,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(30.194499969482425, -97.6698989868164)","(36.08010101, -115.15200039999999)",1753.691227,"2,227,083","2,266,715"
10724,WN,4547,AUS,3673,LAX,3484,,0,73C 73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,"(30.194499969482425, -97.6698989868164)","(33.94250107, -118.40799709999999)",1998.048738,"2,227,083","13,214,799"
10725,WN,4547,AUS,3673,LBB,3829,,0,73W 735,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Lubbock Preston Smith International Airport,Lubbock,33.663601,-101.822998,3282,"(30.194499969482425, -97.6698989868164)","(33.663601, -101.822998)",549.6350047999999,"2,227,083","322,257"
10726,WN,4547,AUS,3673,MCO,3878,,0,733 73C 73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(30.194499969482425, -97.6698989868164)","(28.429399490356445, -81.30899810791016)",1599.9606039999999,"2,227,083","2,608,147"
10727,WN,4547,AUS,3673,MDW,3747,,0,73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(30.194499969482425, -97.6698989868164)","(41.785999, -87.752403)",1564.071203,"2,227,083","9,458,539"
10728,WN,4547,AUS,3673,MSY,3861,,0,73W 735,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,"(30.194499969482425, -97.6698989868164)","(29.99340057373047, -90.25800323486328)",714.6932813,"2,227,083","1,270,530"
10729,WN,4547,AUS,3673,OAK,3453,,0,73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Metropolitan Oakland International Airport,Oakland,37.721298,-122.221001,9,"(30.194499969482425, -97.6698989868164)","(37.721298, -122.221001)",2409.193152,"2,227,083",
10730,WN,4547,AUS,3673,PHX,3462,,0,73W 73C 733,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(30.194499969482425, -97.6698989868164)","(33.43429946899414, -112.01200103759766)",1403.333215,"2,227,083","4,948,203"
10731,WN,4547,AUS,3673,SAN,3731,,0,73C 73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,San Diego International Airport,San Diego,32.73360062,-117.1900024,17,"(30.194499969482425, -97.6698989868164)","(32.7336006165, -117.190002441)",1873.64821,"2,227,083","3,338,330"
10732,WN,4547,AUS,3673,SJC,3748,,0,73W 733 73C,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Norman Y. Mineta San Jose International Airport,San Jose,37.362598,-121.929001,62,"(30.194499969482425, -97.6698989868164)","(37.362598, -121.929001)",2375.2856309999997,"2,227,083","1,990,660"
10733,WN,4547,AUS,3673,TPA,3646,,0,73W,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(30.194499969482425, -97.6698989868164)","(27.975500106811523, -82.533203125)",1492.897735,"2,227,083","3,194,831"
10734,WN,4547,BDL,3825,ATL,3682,Y,0,717,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(41.9388999939, -72.68319702149999)","(33.6367, -84.428101)",1383.023547,,"6,020,364"
10735,WN,4547,BDL,3825,BWI,3849,,0,738 73C 73W 733 73H,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,"(41.9388999939, -72.68319702149999)","(39.1754, -76.668297)",456.07238729999995,,"2,800,053"
10736,WN,4547,BDL,3825,DEN,3751,,0,73W,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(41.9388999939, -72.68319702149999)","(39.861698150635, -104.672996521)",2689.69123,,"2,967,239"
10737,WN,4547,BDL,3825,FLL,3533,,0,73W,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(41.9388999939, -72.68319702149999)","(26.072599, -80.152702)",1888.435509,,
10738,WN,4547,BDL,3825,LAS,3877,,0,73W,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(41.9388999939, -72.68319702149999)","(36.08010101, -115.15200039999999)",3696.8670979999997,,"2,266,715"
10739,WN,4547,BDL,3825,MCO,3878,,0,73W 738 73C,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(41.9388999939, -72.68319702149999)","(28.429399490356445, -81.30899810791016)",1690.027684,,"2,608,147"
10740,WN,4547,BDL,3825,MDW,3747,,0,73W,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(41.9388999939, -72.68319702149999)","(41.785999, -87.752403)",1249.682881,,"9,458,539"
10741,WN,4547,BDL,3825,RSW,3793,,0,73W,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Southwest Florida International Airport,Fort Myers,26.53619957,-81.75520325,30,"(41.9388999939, -72.68319702149999)","(26.53619956970215, -81.75520324707031)",1899.289291,,
10742,WN,4547,BDL,3825,TPA,3646,,0,73C 73W,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(41.9388999939, -72.68319702149999)","(27.975500106811523, -82.533203125)",1788.459466,,"3,194,831"
10743,WN,4547,BHM,3811,BWI,3849,,0,73W,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,"(33.56290054, -86.75350189)","(39.1754, -76.668297)",1097.5180779999998,"1,090,435","2,800,053"
10744,WN,4547,BHM,3811,DAL,3502,,0,73W 73C,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,Dallas Love Field,Dallas,32.847099,-96.851799,487,"(33.56290054, -86.75350189)","(32.847099, -96.851799)",944.4919861,"1,090,435","7,573,136"
10745,WN,4547,BHM,3811,HOU,3566,,0,73W,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,William P Hobby Airport,Houston,29.64539909,-95.27890015,46,"(33.56290054, -86.75350189)","(29.64539909, -95.27890015)",917.7896617999999,"1,090,435","7,066,141"
10746,WN,4547,BHM,3811,LAS,3877,,0,73W,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(33.56290054, -86.75350189)","(36.08010101, -115.15200039999999)",2603.757784,"1,090,435","2,266,715"
10747,WN,4547,BHM,3811,MCO,3878,,0,73W,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(33.56290054, -86.75350189)","(28.429399490356445, -81.30899810791016)",770.6456307,"1,090,435","2,608,147"
10748,WN,4547,BHM,3811,MDW,3747,,0,73W,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(33.56290054, -86.75350189)","(41.785999, -87.752403)",916.9124720000001,"1,090,435","9,458,539"
10749,WN,4547,BHM,3811,TPA,3646,,0,73W 73C,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(33.56290054, -86.75350189)","(27.975500106811523, -82.533203125)",739.3714712,"1,090,435","3,194,831"
10750,WN,4547,BKG,6962,DAL,3502,,0,73W,Branson Airport,Branson,36.532082,-93.200544,1302,Dallas Love Field,Dallas,32.847099,-96.851799,487,"(36.532082, -93.200544)","(32.847099, -96.851799)",528.1506754,,"7,573,136"
10751,WN,4547,BKG,6962,HOU,3566,,0,73W 733,Branson Airport,Branson,36.532082,-93.200544,1302,William P Hobby Airport,Houston,29.64539909,-95.27890015,46,"(36.532082, -93.200544)","(29.64539909, -95.27890015)",787.9736829,,"7,066,141"
10752,WN,4547,BKG,6962,MDW,3747,,0,73W,Branson Airport,Branson,36.532082,-93.200544,1302,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(36.532082, -93.200544)","(41.785999, -87.752403)",749.2853722,,"9,458,539"
10753,WN,4547,BNA,3690,AUS,3673,,0,733 73W 735,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,"(36.1245002746582, -86.6781997680664)","(30.194499969482425, -97.6698989868164)",1216.878648,"1,934,317","2,227,083"
10754,WN,4547,BNA,3690,BOS,3448,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,"(36.1245002746582, -86.6781997680664)","(42.36429977, -71.00520325)",1516.742941,"1,934,317","4,873,019"
10755,WN,4547,BNA,3690,BWI,3849,,0,738 73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,"(36.1245002746582, -86.6781997680664)","(39.1754, -76.668297)",945.3711191,"1,934,317","2,800,053"
10756,WN,4547,BNA,3690,CHS,3806,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Charleston Air Force Base-International Airport,Charleston,32.89860153,-80.04049683,46,"(36.1245002746582, -86.6781997680664)","(32.89860153, -80.04049683)",706.5454348,"1,934,317","802,122"
10757,WN,4547,BNA,3690,CHS,3806,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Charleston Air Force Base-International Airport,Charleston,32.89860153,-80.04049683,46,"(36.1245002746582, -86.6781997680664)","(32.89860153, -80.04049683)",706.5454348,"1,934,317","257,074"
10758,WN,4547,BNA,3690,CLE,3486,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(36.1245002746582, -86.6781997680664)","(41.411701202399996, -81.8498001099)",721.2330360000001,"1,934,317","2,048,449"
10759,WN,4547,BNA,3690,CLE,3486,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(36.1245002746582, -86.6781997680664)","(41.411701202399996, -81.8498001099)",721.2330360000001,"1,934,317","124,942"
10760,WN,4547,BNA,3690,CMH,3759,,0,73W 73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(36.1245002746582, -86.6781997680664)","(39.998001, -82.891899)",543.2625591,"1,934,317","2,122,271"
10761,WN,4547,BNA,3690,CMH,3759,,0,73W 73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(36.1245002746582, -86.6781997680664)","(39.998001, -82.891899)",543.2625591,"1,934,317","321,048"
10762,WN,4547,BNA,3690,CMH,3759,,0,73W 73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(36.1245002746582, -86.6781997680664)","(39.998001, -82.891899)",543.2625591,"1,934,317","83,779"
10763,WN,4547,BNA,3690,DEN,3751,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(36.1245002746582, -86.6781997680664)","(39.861698150635, -104.672996521)",1631.034648,"1,934,317","2,967,239"
10764,WN,4547,BNA,3690,DTW,3645,,0,73C 73W 73H,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(36.1245002746582, -86.6781997680664)","(42.212398529052734, -83.35340118408203)",734.2478934,"1,934,317","4,319,629"
10765,WN,4547,BNA,3690,ECP,7669,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Northwest Florida Beaches International Airport,Panama City,30.357105999999998,-85.79541400000001,69,"(36.1245002746582, -86.6781997680664)","(30.357105999999998, -85.79541400000001)",644.9159749,"1,934,317","174,705"
10766,WN,4547,BNA,3690,EWR,3494,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,"(36.1245002746582, -86.6781997680664)","(40.69250106811523, -74.168701171875)",1203.024344,"1,934,317",
10767,WN,4547,BNA,3690,FLL,3533,,0,73C 73W 73H,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(36.1245002746582, -86.6781997680664)","(26.072599, -80.152702)",1275.7209679999999,"1,934,317",
10768,WN,4547,BNA,3690,GSP,4034,,0,73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Greenville Spartanburg International Airport,Greenville,34.89569855,-82.21890259,964,"(36.1245002746582, -86.6781997680664)","(34.895698547399995, -82.2189025879)",426.84324339999995,"1,934,317","920,477"
10769,WN,4547,BNA,3690,GSP,4034,,0,73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Greenville Spartanburg International Airport,Greenville,34.89569855,-82.21890259,964,"(36.1245002746582, -86.6781997680664)","(34.895698547399995, -82.2189025879)",426.84324339999995,"1,934,317","180,742"
10770,WN,4547,BNA,3690,HOU,3566,,0,735 73C 73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,William P Hobby Airport,Houston,29.64539909,-95.27890015,46,"(36.1245002746582, -86.6781997680664)","(29.64539909, -95.27890015)",1078.011644,"1,934,317","7,066,141"
10771,WN,4547,BNA,3690,JAX,3712,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(36.1245002746582, -86.6781997680664)","(30.49410057067871, -81.68789672851562)",778.1334751,"1,934,317","1,559,514"
10772,WN,4547,BNA,3690,JAX,3712,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(36.1245002746582, -86.6781997680664)","(30.49410057067871, -81.68789672851562)",778.1334751,"1,934,317","197,938"
10773,WN,4547,BNA,3690,LAS,3877,,0,73W 73H,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(36.1245002746582, -86.6781997680664)","(36.08010101, -115.15200039999999)",2554.687011,"1,934,317","2,266,715"
10774,WN,4547,BNA,3690,LAX,3484,,0,73W 73H,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,"(36.1245002746582, -86.6781997680664)","(33.94250107, -118.40799709999999)",2892.651857,"1,934,317","13,214,799"
10775,WN,4547,BNA,3690,LGA,3697,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,La Guardia Airport,New York,40.77719879,-73.87259674,21,"(36.1245002746582, -86.6781997680664)","(40.77719879, -73.87259674)",1229.746509,"1,934,317","19,216,182"
10776,WN,4547,BNA,3690,MCI,3458,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,"(36.1245002746582, -86.6781997680664)","(39.2976, -94.713898)",790.8340450000001,"1,934,317","2,157,990"
10777,WN,4547,BNA,3690,MCO,3878,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(36.1245002746582, -86.6781997680664)","(28.429399490356445, -81.30899810791016)",991.5266608999999,"1,934,317","2,608,147"
10778,WN,4547,BNA,3690,MDW,3747,,0,73W 738 73H,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(36.1245002746582, -86.6781997680664)","(41.785999, -87.752403)",635.3535856000001,"1,934,317","9,458,539"
10779,WN,4547,BNA,3690,MSY,3861,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,"(36.1245002746582, -86.6781997680664)","(29.99340057373047, -90.25800323486328)",757.5513794999999,"1,934,317","1,270,530"
10780,WN,4547,BNA,3690,PHL,3752,,0,73W 73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(36.1245002746582, -86.6781997680664)","(39.87189865112305, -75.24109649658203)",1086.226561,"1,934,317","6,102,434"
10781,WN,4547,BNA,3690,PHX,3462,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(36.1245002746582, -86.6781997680664)","(33.43429946899414, -112.01200103759766)",2331.299632,"1,934,317","4,948,203"
10782,WN,4547,BNA,3690,PIT,3570,,0,73C 733,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Pittsburgh International Airport,Pittsburgh,40.49150085,-80.23290253,1203,"(36.1245002746582, -86.6781997680664)","(40.49150085, -80.23290253)",743.102226,"1,934,317","2,317,600"
10783,WN,4547,BNA,3690,PNS,3564,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Pensacola Regional Airport,Pensacola,30.47340012,-87.18659973,121,"(36.1245002746582, -86.6781997680664)","(30.473400115967003, -87.18659973144501)",628.5471437000001,"1,934,317","502,629"
10784,WN,4547,BNA,3690,RDU,3626,,0,733 73W 73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,"(36.1245002746582, -86.6781997680664)","(35.877601623535156, -78.7874984741211)",711.7767928999999,"1,934,317",
10785,WN,4547,BNA,3690,SAN,3731,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,San Diego International Airport,San Diego,32.73360062,-117.1900024,17,"(36.1245002746582, -86.6781997680664)","(32.7336006165, -117.190002441)",2818.009116,"1,934,317","3,338,330"
10786,WN,4547,BNA,3690,SAT,3621,,0,73W,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,San Antonio International Airport,San Antonio,29.53370094,-98.46980286,809,"(36.1245002746582, -86.6781997680664)","(29.533700942993164, -98.46980285644531)",1322.484407,"1,934,317","2,550,960"
10787,WN,4547,BNA,3690,STL,3678,,0,73W 73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,St Louis Lambert International Airport,St. Louis,38.748697,-90.370003,618,"(36.1245002746582, -86.6781997680664)","(38.748697, -90.370003)",437.61857289999995,"1,934,317","2,803,228"
10788,WN,4547,BNA,3690,TPA,3646,,0,73W 73C,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(36.1245002746582, -86.6781997680664)","(27.975500106811523, -82.533203125)",984.4837056,"1,934,317","3,194,831"
10789,WN,4547,BOI,3495,DEN,3751,,0,73W,Boise Air Terminal/Gowen Field,Boise,43.5644,-116.223,2871,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(43.5644, -116.223)","(39.861698150635, -104.672996521)",1044.309104,,"2,967,239"
10790,WN,4547,BOI,3495,GEG,3467,,0,73W,Boise Air Terminal/Gowen Field,Boise,43.5644,-116.223,2871,Spokane International Airport,Spokane,47.61989975,-117.5339966,2376,"(43.5644, -116.223)","(47.61989974975586, -117.53399658203124)",462.1846909,,"568,521"
10791,WN,4547,BOI,3495,LAS,3877,,0,73W 73C,Boise Air Terminal/Gowen Field,Boise,43.5644,-116.223,2871,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(43.5644, -116.223)","(36.08010101, -115.15200039999999)",836.0144126,,"2,266,715"
10792,WN,4547,BOI,3495,OAK,3453,,0,73W 73C,Boise Air Terminal/Gowen Field,Boise,43.5644,-116.223,2871,Metropolitan Oakland International Airport,Oakland,37.721298,-122.221001,9,"(43.5644, -116.223)","(37.721298, -122.221001)",823.1724433999999,,
10793,WN,4547,BOI,3495,PHX,3462,,0,73W,Boise Air Terminal/Gowen Field,Boise,43.5644,-116.223,2871,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(43.5644, -116.223)","(33.43429946899414, -112.01200103759766)",1182.5448470000001,,"4,948,203"
10794,WN,4547,BOS,3448,ATL,3682,,0,73W,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(42.36429977, -71.00520325)","(33.6367, -84.428101)",1522.612016,"4,873,019","6,020,364"
10795,WN,4547,BOS,3448,BNA,3690,,0,73W 73C,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,"(42.36429977, -71.00520325)","(36.1245002746582, -86.6781997680664)",1516.742941,"4,873,019","1,934,317"
10796,WN,4547,BOS,3448,BWI,3849,,0,73W 73C 733,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,"(42.36429977, -71.00520325)","(39.1754, -76.668297)",594.7540908,"4,873,019","2,800,053"
10797,WN,4547,BOS,3448,CAK,4112,Y,0,717,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Akron Canton Regional Airport,Akron,40.91609955,-81.44219971,1228,"(42.36429977, -71.00520325)","(40.916099548339844, -81.44219970703125)",883.7183869999999,"4,873,019","703,479"
10798,WN,4547,BOS,3448,DEN,3751,,0,73W,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(42.36429977, -71.00520325)","(39.861698150635, -104.672996521)",2822.866707,"4,873,019","2,967,239"
10799,WN,4547,BOS,3448,HOU,3566,,0,73W,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,William P Hobby Airport,Houston,29.64539909,-95.27890015,46,"(42.36429977, -71.00520325)","(29.64539909, -95.27890015)",2589.4155309999996,"4,873,019","7,066,141"
10800,WN,4547,BOS,3448,MCI,3458,,0,73W,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,"(42.36429977, -71.00520325)","(39.2976, -94.713898)",2021.7811,"4,873,019","2,157,990"
10801,WN,4547,BOS,3448,MDW,3747,,0,73W 733,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(42.36429977, -71.00520325)","(41.785999, -87.752403)",1385.129638,"4,873,019","9,458,539"
10802,WN,4547,BOS,3448,MKE,3717,,0,73W,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,General Mitchell International Airport,Milwaukee,42.94720078,-87.89659882,723,"(42.36429977, -71.00520325)","(42.94720077514648, -87.89659881591797)",1384.186532,"4,873,019","1,575,179"
10803,WN,4547,BOS,3448,STL,3678,,0,73W,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,St Louis Lambert International Airport,St. Louis,38.748697,-90.370003,618,"(42.36429977, -71.00520325)","(38.748697, -90.370003)",1684.4868789999998,"4,873,019","2,803,228"
10804,WN,4547,BUF,3820,BWI,3849,,0,73W 733 73C,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,"(42.94049835, -78.73220062)","(39.1754, -76.668297)",452.6576484,"1,127,983","2,800,053"
10805,WN,4547,BUF,3820,FLL,3533,,0,73W,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(42.94049835, -78.73220062)","(26.072599, -80.152702)",1875.693725,"1,127,983",
10806,WN,4547,BUF,3820,LAS,3877,,0,73H 738,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(42.94049835, -78.73220062)","(36.08010101, -115.15200039999999)",3196.626765,"1,127,983","2,266,715"
10807,WN,4547,BUF,3820,MCO,3878,,0,73C 73W,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(42.94049835, -78.73220062)","(28.429399490356445, -81.30899810791016)",1626.659108,"1,127,983","2,608,147"
10808,WN,4547,BUF,3820,MDW,3747,,0,738 73W 73H,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(42.94049835, -78.73220062)","(41.785999, -87.752403)",753.6633024,"1,127,983","9,458,539"
10809,WN,4547,BUF,3820,PHX,3462,,0,73W,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(42.94049835, -78.73220062)","(33.43429946899414, -112.01200103759766)",3076.5720109999997,"1,127,983","4,948,203"
10810,WN,4547,BUF,3820,TPA,3646,,0,73W,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(42.94049835, -78.73220062)","(27.975500106811523, -82.533203125)",1695.345448,"1,127,983","3,194,831"
10811,WN,4547,BUR,3644,DEN,3751,,0,73W,Bob Hope Airport,Burbank,34.20069885,-118.35900120000001,778,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(34.200698852539055, -118.35900115966795)","(39.861698150635, -104.672996521)",1368.098058,,"2,967,239"
